turnstilelink_link_1,turnstilelink_link_1/_text,turnstilelink_link_1/_title,company_content,company_link,company_link/_text,company_link/_title,label,turnstilelink_link_2,turnstilelink_link_2/_text,turnstilelink_link_2/_title,turnstilelink_link_2_numbers,value,location_value_1,location_value_2,snip_value,snip_value_prices,moreloc_link,moreloc_link/_text,moreloc_link/_title,moreloc_link_numbers,summary_description,ialabel_value,resultlink_content,resultlink_content_numbers,resultlink_links,resultlink_links/_text,resultlink_links/_title,viewall_label,viewall_link,viewall_link/_text,viewall_link/_title,matitem_link,matitem_link/_text,matitem_link/_title,salarysearch_label,salarysearch_link,salarysearch_link/_text,salarysearch_link/_title,mat_value,mattext_link,mattext_link/_text,mattext_link/_title,moreactions_content,moreactions_link,moreactions_link/_text,moreactions_link/_title,"_PAGE_NUMBER"
"http://www.indeed.com/rc/clk?jk=ad6f6f0019114216&fccid=5609ae8cba643791","Associate Instructor, Data Scientist","Associate Instructor, Data Scientist","Galvanize","","","","-","","","","","","Austin, TX","","","","","","","","Associate Instructor, Data Scientist. Join us in building the world's hub for education in data science and data engineering....","","15 days ago - save job - email - more...","15","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Galvanize-l-Austin,-TX-jobs.html","Galvanize jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Associate+Instructor&l1=Austin%2C+TX","Associate Instructor salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Galvanize?fromjk=ad6f6f0019114216&from=serp-more&campaignid=serp-more&jcid=130a3b1e1d03e2c7","Galvanize","","Related forums: Galvanize","http://www.indeed.com/forum/cmp/Galvanize.html","Galvanize","","1"
"http://www.indeed.com/rc/clk?jk=fab0c4975bf29d0b&fccid=f7282ad3490137c7","Engineering Scientist - R and D Algorithm and System Develop...","Engineering Scientist - R and D Algorithm and System Developer","University of Texas at Austin","http://www.indeed.com/cmp/University-of-Texas-At-Austin?from=SERP&campaignid=serp-linkcompanyname&fromjk=fab0c4975bf29d0b&jcid=f7282ad3490137c7","University of Texas at Austin","","-","http://www.indeed.com/cmp/University-of-Texas-At-Austin/reviews?jcid=f7282ad3490137c7","380 reviews","","380","-","Austin, TX","","$6,250 - $10,833 a month","6250; -10833","","","","","Knowledge of digital signal processing, image processing, machine learning, autonomous control or statistical data analysis....","","13 days ago - save job - email - more...","13","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-University-of-Texas-At-Austin-l-Austin,-TX-jobs.html","University of Texas at Austin jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Engineering+Scientist&l1=Austin%2C+TX","Engineering Scientist salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/University-of-Texas-At-Austin?fromjk=fab0c4975bf29d0b&from=serp-more&campaignid=serp-more&jcid=f7282ad3490137c7","University of Texas At Austin","","Related forums: University of Texas at Austin","http://www.indeed.com/forum/cmp/University-of-Texas-At-Austin.html","University of Texas at Austin","","1"
"http://www.indeed.com/cmp/Center-for-Public-Policy-Priorities/jobs/Research-Analyst-6227f8cf8dc0838c?r=1&fccid=495831f9589edfcb","Research Analyst","Research Analyst","Center for Public Policy Priorities","","","","-","","","","","","Austin, TX 78752","(St Johns area)","","","","","","","Embrace your inner data nerd.*. Develops and maintains extensive knowledge of national, state, and local data sources and collects and manages data from state...","Easily apply","8 days ago - save job - email - more...","8","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Center-For-Public-Policy-Priorities-l-Austin,-TX-jobs.html","Center for Public Policy Priorities jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Research+Analyst&l1=Austin%2C+TX","Research Analyst salaries in Austin, TX","","Related forums:","http://www.indeed.com/forum/cmp/Center-For-Public-Policy-Priorities.html","Center for Public Policy Priorities","","","","","","1"
"http://www.indeed.com/rc/clk?jk=e1cb3326d1acee2e&fccid=fe2d21eef233e94a","Machine Learning Scientist","Machine Learning Scientist","Amazon Corporate LLC","http://www.indeed.com/cmp/Amazon.com?from=SERP&campaignid=serp-linkcompanyname&fromjk=e1cb3326d1acee2e&jcid=db9f9b9d28743c59","Amazon Corporate LLC","","-","http://www.indeed.com/cmp/Amazon.com/reviews?jcid=db9f9b9d28743c59","8,561 reviews","Amazon Corporate reviews","8561","-","Austin, TX 78728","","","","","","","","Strong grasp of data structures and algorithms. This person will work closely with software engineers, data engineers, and other Amazon research scientists to...","","Amazon.com - 7 days ago - save job - email - more...","-7","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/jobs?q=Amazon+Corporate+LLC&l=Austin,+TX&nc=jasx","Amazon Corporate LLC jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Machine+Learning+Scientist&l1=Austin%2C+TX","Machine Learning Scientist salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Amazon.com?fromjk=e1cb3326d1acee2e&from=serp-more&campaignid=serp-more&jcid=db9f9b9d28743c59","Amazon Corporate LLC","","","","","","1"
"http://www.indeed.com/rc/clk?jk=1208d3c64253e0eb&fccid=fe2d21eef233e94a","Software Development Engineer, Big Data","Software Development Engineer, Big Data","Amazon Corporate LLC","http://www.indeed.com/cmp/Amazon.com?from=SERP&campaignid=serp-linkcompanyname&fromjk=1208d3c64253e0eb&jcid=db9f9b9d28743c59","Amazon Corporate LLC","","-","http://www.indeed.com/cmp/Amazon.com/reviews?jcid=db9f9b9d28743c59","8,561 reviews","Amazon Corporate reviews","8561","-","Austin, TX 78728","","","","","","","","Are you interested in building data pipelines that process petabytes of customer behavior data? Strong grasp of data structures and algorithms....","","Amazon.com - 30+ days ago - save job - email - more...","-30","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/jobs?q=Amazon+Corporate+LLC&l=Austin,+TX&nc=jasx","Amazon Corporate LLC jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Software+Development+Engineer&l1=Austin%2C+TX","Software Development Engineer salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Amazon.com?fromjk=1208d3c64253e0eb&from=serp-more&campaignid=serp-more&jcid=db9f9b9d28743c59","Amazon Corporate LLC","","","","","","1"
"http://www.indeed.com/rc/clk?jk=1dfc869e4de64c6b&fccid=f7282ad3490137c7","Engineering Scientist - GPS Data Analyst","Engineering Scientist - GPS Data Analyst","University of Texas at Austin","http://www.indeed.com/cmp/University-of-Texas-At-Austin?from=SERP&campaignid=serp-linkcompanyname&fromjk=1dfc869e4de64c6b&jcid=f7282ad3490137c7","University of Texas at Austin","","-","http://www.indeed.com/cmp/University-of-Texas-At-Austin/reviews?jcid=f7282ad3490137c7","380 reviews","","380","-","Austin, TX","","$6,250 - $10,833 a month","6250; -10833","","","","","Detailed data analyses of GPS observation and navigation data collected from a global GPS tracking network to support objectives related to assessing GPS...","","25 days ago - save job - email - more...","25","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-University-of-Texas-At-Austin-l-Austin,-TX-jobs.html","University of Texas at Austin jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Engineering+Scientist&l1=Austin%2C+TX","Engineering Scientist salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/University-of-Texas-At-Austin?fromjk=1dfc869e4de64c6b&from=serp-more&campaignid=serp-more&jcid=f7282ad3490137c7","University of Texas At Austin","","Related forums: University of Texas at Austin","http://www.indeed.com/forum/cmp/University-of-Texas-At-Austin.html","University of Texas at Austin","","1"
"http://www.indeed.com/rc/clk?jk=3fb5d91696b90fc2&fccid=1b41cc7ae60b8689","Staff Data Scientist","Staff Data Scientist","HomeAway","http://www.indeed.com/cmp/Homeaway?from=SERP&campaignid=serp-linkcompanyname&fromjk=3fb5d91696b90fc2&jcid=1b41cc7ae60b8689","HomeAway","","-","http://www.indeed.com/cmp/Homeaway/reviews?jcid=1b41cc7ae60b8689","43 reviews","Homeaway reviews","43","-","Austin, TX 78704","(South Lamar-South Congress area)","","","","","","","Experience in processing and analyzing Big data - i.e large scale data volumes, semi-structured and unstructured data and....","","18 days ago - save job - email - more...","18","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Homeaway-l-Austin,-TX-jobs.html","HomeAway jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Staff+Data+Scientist&l1=Austin%2C+TX","Staff Data Scientist salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Homeaway?fromjk=3fb5d91696b90fc2&from=serp-more&campaignid=serp-more&jcid=1b41cc7ae60b8689","Homeaway","","Related forums: HomeAway","http://www.indeed.com/forum/cmp/Homeaway.html","HomeAway","","1"
"http://www.indeed.com/rc/clk?jk=d1c8de6aac3131bd&fccid=5609ae8cba643791","Lead Instructor, Principal Data Scientist","Lead Instructor, Principal Data Scientist","Galvanize","","","","-","","","","","","Austin, TX","","","","","","","","Lead Instructor, Principal Data Scientist. Join us in building the world's hub for education in data science and data engineering....","","9 days ago - save job - email - more...","9","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Galvanize-l-Austin,-TX-jobs.html","Galvanize jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Lead+Instructor&l1=Austin%2C+TX","Lead Instructor salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Galvanize?fromjk=d1c8de6aac3131bd&from=serp-more&campaignid=serp-more&jcid=130a3b1e1d03e2c7","Galvanize","","Related forums: Galvanize","http://www.indeed.com/forum/cmp/Galvanize.html","Galvanize","","1"
"http://www.indeed.com/rc/clk?jk=3a78f0bcde63527b&fccid=5609ae8cba643791","Instructor, Sr.Data Scientist","Instructor, Sr.Data Scientist","Galvanize","","","","-","","","","","","Austin, TX","","","","","","","","Instructor, Sr Data Scientist. Join us in building the world's hub for education in data science and data engineering....","","18 days ago - save job - email - more...","18","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Galvanize-l-Austin,-TX-jobs.html","Galvanize jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Instructor&l1=Austin%2C+TX","Instructor salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Galvanize?fromjk=3a78f0bcde63527b&from=serp-more&campaignid=serp-more&jcid=130a3b1e1d03e2c7","Galvanize","","Related forums: Galvanize","http://www.indeed.com/forum/cmp/Galvanize.html","Galvanize","","1"
"http://www.indeed.com/rc/clk?jk=4faad47bdbebd9fa&fccid=de71a49b535e21cb","GBS Watson Health - Senior Data Scientist","GBS Watson Health - Senior Data Scientist","IBM","http://www.indeed.com/cmp/IBM?from=SERP&campaignid=serp-linkcompanyname&fromjk=4faad47bdbebd9fa&jcid=de71a49b535e21cb","IBM","","-","http://www.indeed.com/cmp/IBM/reviews?jcid=de71a49b535e21cb","11,292 reviews","IBM reviews","11292","-","Austin, TX","","","","","","","","The Senior Data Scientist will:. Data mining tools:. Find and interpret rich data sources, manage large amounts of data and create visualizations to aid in...","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-IBM-l-Austin,-TX-jobs.html","IBM jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Gbs+Watson+Health&l1=Austin%2C+TX","Gbs Watson Health salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/IBM?fromjk=4faad47bdbebd9fa&from=serp-more&campaignid=serp-more&jcid=de71a49b535e21cb","IBM","","Related forums: IBM","http://www.indeed.com/forum/cmp/IBM.html","IBM","","1"
"http://www.indeed.com/rc/clk?jk=baa44bda4263c338&fccid=579184a165bf6172","Data Scientist Programmer/Specialist","Data Scientist Programmer/Specialist","TechTank Staffing & Consulting Solutions","","","","-","","","","","","Austin, TX 78729","","$140,000 a year","140000","","","","","What are we looking for in this Data Scientist Programmer/Specialist:. Data Scientists - Not necessarily picking apart data models but being able to find a good...","","17 days ago - save job - email - more...","17","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Techtank-Staffing-&-Consulting-Solutions-l-Austin,-TX-jobs.html","TechTank Staffing & Consulting Solutions jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Data+Scientist+Programmer+Specialist&l1=Austin%2C+TX","Data Scientist Programmer Specialist salaries in Austin, TX","","Related forums:","http://www.indeed.com/forum/cmp/Techtank-Staffing-%26-Consulting-Solutions.html","TechTank Staffing & Consulting Solutions","","","","","","1"
"http://www.indeed.com/rc/clk?jk=6d31b13b2aa726f8&fccid=f7282ad3490137c7","Research Engineering/ Scientist Associate V - Design Researc...","Research Engineering/ Scientist Associate V - Design Researcher","University of Texas at Austin","http://www.indeed.com/cmp/University-of-Texas-At-Austin?from=SERP&campaignid=serp-linkcompanyname&fromjk=6d31b13b2aa726f8&jcid=f7282ad3490137c7","University of Texas at Austin","","-","http://www.indeed.com/cmp/University-of-Texas-At-Austin/reviews?jcid=f7282ad3490137c7","380 reviews","","380","-","Austin, TX","","$6,666 a month","6666","","","","","Experience with quantitative research methods and data analysis. Techniques could include, but are not limited to, conducting stakeholder interviews, performing...","","19 hours ago - save job - email - more...","19","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-University-of-Texas-At-Austin-l-Austin,-TX-jobs.html","University of Texas at Austin jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Research+Engineering&l1=Austin%2C+TX","Research Engineering salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/University-of-Texas-At-Austin?fromjk=6d31b13b2aa726f8&from=serp-more&campaignid=serp-more&jcid=f7282ad3490137c7","University of Texas At Austin","","Related forums: University of Texas at Austin","http://www.indeed.com/forum/cmp/University-of-Texas-At-Austin.html","University of Texas at Austin","","1"
"http://www.indeed.com/rc/clk?jk=7e72968ca6c4601e&fccid=de71a49b535e21cb","Worldwide CoC Team – Data Scientist and Strategy Consultant","Worldwide CoC Team – Data Scientist and Strategy Consultant","IBM","http://www.indeed.com/cmp/IBM?from=SERP&campaignid=serp-linkcompanyname&fromjk=7e72968ca6c4601e&jcid=de71a49b535e21cb","IBM","","-","http://www.indeed.com/cmp/IBM/reviews?jcid=de71a49b535e21cb","11,292 reviews","IBM reviews","11292","-","Austin, TX","","","","","","","","Data analytics and modeling, data visualization, business acumen and strategy. The Data Scientist and Strategy Consultant role is in our Worldwide Advanced...","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-IBM-l-Austin,-TX-jobs.html","IBM jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Worldwide+Coc+Team+Data+Scientist+Strategy+Consultant&l1=Austin%2C+TX","Worldwide Coc Team Data Scientist Strategy Consultant salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/IBM?fromjk=7e72968ca6c4601e&from=serp-more&campaignid=serp-more&jcid=de71a49b535e21cb","IBM","","Related forums: IBM","http://www.indeed.com/forum/cmp/IBM.html","IBM","","1"
"http://www.indeed.com/rc/clk?jk=3062d3ff2b8388ed&fccid=b71e74a97abcdf7e","Research and Insights Senior Analyst","Research and Insights Senior Analyst","Spredfast","","","","-","","","","","","Austin, TX 78701","(Downtown area)","","","","","","","You’ll have a great understanding of social data – including behind-the-scenes data dimensions that can lead to greater insights....","Easily apply","12 days ago - save job - email - more...","12","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Spredfast-l-Austin,-TX-jobs.html","Spredfast jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Research+Insight+Senior+Analyst&l1=Austin%2C+TX","Research Insight Senior Analyst salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Spredfast?fromjk=3062d3ff2b8388ed&from=serp-more&campaignid=serp-more&jcid=b71e74a97abcdf7e","Spredfast","","Related forums: Spredfast","http://www.indeed.com/forum/cmp/Spredfast.html","Spredfast","","1"
"http://www.indeed.com/cmp/Cambia-Information-Group/jobs/Market-Research-Analyst-d15885e1e325cda7?r=1&fccid=6f01dbc258f3fa47","Market Research Analyst","Market Research Analyst","Cambia Information Group","","","","-","","","","","","Austin, TX 78757","(Crestview area)","","","","","","","Enjoying spending the workday in coding, numbers and data. PowerPoint, in particular, moving data seamlessly into PowerPoint....","Easily apply","8 days ago - save job - email - more...","8","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Cambia-Information-Group-l-Austin,-TX-jobs.html","Cambia Information Group jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Market+Research+Analyst&l1=Austin%2C+TX","Market Research Analyst salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Cambia-Information-Group-2?fromjk=d15885e1e325cda7&from=serp-more&campaignid=serp-more&jcid=c54f282a0f9897e3","Cambia Information Group","","Related forums: Cambia Information Group","http://www.indeed.com/forum/cmp/Cambia-Information-Group-2.html","Cambia Information Group","","1"
"http://www.indeed.com/rc/clk?jk=3730e78c480bc2fa&fccid=f289d19694611985","Python Developer","Python Developer","CCC Information Services Inc.","http://www.indeed.com/cmp/Ccc-Information-Services-Inc.?from=SERP&campaignid=serp-linkcompanyname&fromjk=3730e78c480bc2fa&jcid=f289d19694611985","CCC Information Services Inc.","","-","http://www.indeed.com/cmp/Ccc-Information-Services-Inc./reviews?jcid=f289d19694611985","27 reviews","Ccc Information Services reviews","27","-","Austin, TX","","","","","","","","Work with data scientists and other technical staff to operationalize analysis and machine learning algorithms....","Easily apply","1 day ago - save job - email - more...","1","http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?as_and=data+scientist&as_phr=&as_any=&as_not=&as_ttl=&as_cmp=&jt=all&st=&salary=$20,000%2B&radius=25&l=Austin,+TX&fromage=any&limit=100&sort=&psf=advsrch#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/jobs?q=Ccc+Information+Services+Inc&l=Austin,+TX&nc=jasx","CCC Information Services Inc. jobs in Austin, TX","","http://www.indeed.com/l-Austin,-TX-jobs.html","Austin jobs","","Salary Search:","http://www.indeed.com/salary?q1=Python+Developer&l1=Austin%2C+TX","Python Developer salaries in Austin, TX","","Learn more about working at","http://www.indeed.com/cmp/Ccc-Information-Services-Inc.?fromjk=3730e78c480bc2fa&from=serp-more&campaignid=serp-more&jcid=f289d19694611985","Ccc Information Services Inc.","","","","","","1"
